,loss,accuracy,val_loss,val_accuracy
0,0.9938538074493408,0.6005917191505432,1.2953252792358398,0.5827814340591431
1,0.7027203440666199,0.7312623262405396,1.5786577463150024,0.5720198750495911
2,0.5889154672622681,0.7820512652397156,1.4512288570404053,0.5819536447525024
3,0.5076910257339478,0.8067061305046082,1.5951868295669556,0.5802980065345764
4,0.4545077979564667,0.8318540453910828,1.7068345546722412,0.5819536447525024
5,0.42881572246551514,0.8377711772918701,1.7263346910476685,0.5827814340591431
6,0.3864057958126068,0.8560158014297485,1.7278040647506714,0.5869205594062805
7,0.3898625373840332,0.8530572056770325,1.7737717628479004,0.5852649211883545
8,0.34366297721862793,0.864891529083252,1.999069094657898,0.5827814340591431
9,0.3349323272705078,0.8722879886627197,1.9125564098358154,0.5860927104949951
10,0.3082611560821533,0.8806706070899963,1.9335066080093384,0.5753311514854431
11,0.2917564809322357,0.8856015801429749,2.123565435409546,0.5802980065345764
12,0.26329463720321655,0.9008875489234924,2.022289991378784,0.5736755132675171
13,0.27124202251434326,0.8944773077964783,2.119532823562622,0.5778145790100098
14,0.25237399339675903,0.9028599858283997,2.118950128555298,0.5819536447525024
15,0.23749995231628418,0.9112426042556763,2.3868520259857178,0.5769867300987244
16,0.22155702114105225,0.9166666865348816,2.3239552974700928,0.5778145790100098
17,0.20911619067192078,0.9176528453826904,2.3554534912109375,0.5753311514854431
18,0.21834704279899597,0.922583818435669,2.3739778995513916,0.5778145790100098
19,0.2111496776342392,0.9215976595878601,2.2975869178771973,0.5802980065345764
20,0.2077815979719162,0.9245561957359314,2.4554836750030518,0.5761589407920837
21,0.17869940400123596,0.9388560056686401,2.495680570602417,0.568708598613739
22,0.18251164257526398,0.9275147914886475,2.504554033279419,0.5736755132675171
23,0.16420765221118927,0.9447731971740723,2.518038272857666,0.5753311514854431
24,0.16856418550014496,0.9408283829689026,2.503385066986084,0.5753311514854431
25,0.15078577399253845,0.9501972198486328,2.5267539024353027,0.5745033025741577
26,0.15248624980449677,0.9482248425483704,2.5607848167419434,0.5769867300987244
27,0.14295126497745514,0.9516765475273132,2.5786550045013428,0.5769867300987244
28,0.1399689018726349,0.9531558156013489,2.6389734745025635,0.5753311514854431
29,0.14320135116577148,0.9482248425483704,2.7157320976257324,0.5720198750495911
